"","Isolate","Accession_number","Collection_time","Country","Continent","Genotype","Source"
"1007","FR5258","ERR6044960","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1008","FR5260","ERR6044961","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1009","FR5263","ERR6044962","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"1010","FR5274","ERR6044963","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"1011","FR5275","ERR6044964","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1012","FR5276","ERR6044965","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1013","FR5277","ERR6044966","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"1014","FR5278","ERR6044967","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1015","FR5279","ERR6044968","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"1016","FR5280","ERR6044969","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1017","FR5164","ERR6045017","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1018","FR4202","ERR8052263","2009","France","Europe","Others","NCBI"
"1019","FR5015","ERR8052264","2011","France","Europe","Others","NCBI"
"1020","FR5016","ERR8052265","2011","France","Europe","Others","NCBI"
"1021","FR6807","ERR8052266","2019","France","Europe","ptxP3/fim3-2","This_study"
"1022","FR6812","ERR8052267","2019","France","Europe","ptxP3/fim3-2","This_study"
"1023","FR0240","ERR13848229","1996","France","Europe","ptxP1/fim3-1","This_study"
"1024","FR0242","ERR13848230","1996","France","Europe","ptxP3/fim3-1","This_study"
"1025","FR0243","ERR13848231","1996","France","Europe","ptxP1/fim3-1","This_study"
"1026","FR0244","ERR13848232","1996","France","Europe","ptxP1/fim3-1","This_study"
"1027","FR0245","ERR13848233","1996","France","Europe","ptxP3/fim3-1","This_study"
"1028","FR0246","ERR13848234","1996","France","Europe","ptxP3/fim3-1","This_study"
"1029","FR0247","ERR13848235","1996","France","Europe","ptxP3/fim3-1","This_study"
"1030","FR0257","ERR13848236","1996","France","Europe","ptxP1/fim3-1","This_study"
"1031","FR0259","ERR13848237","1996","France","Europe","ptxP3/fim3-1","This_study"
"1032","FR0260","ERR13848238","1996","France","Europe","ptxP1/fim3-1","This_study"
"1033","FR0262","ERR13848239","1996","France","Europe","ptxP1/fim3-1","This_study"
"1034","FR0263","ERR13848240","1996","France","Europe","ptxP1/fim3-1","This_study"
"1035","FR0264","ERR13848241","1996","France","Europe","ptxP1/fim3-1","This_study"
"1036","FR0269","ERR13848242","1996","France","Europe","ptxP1/fim3-1","This_study"
"1037","FR0274","ERR13848243","1996","France","Europe","ptxP1/fim3-1","This_study"
"1038","FR0276","ERR13848244","1996","France","Europe","ptxP1/fim3-1","This_study"
"1039","FR0277","ERR13848245","1996","France","Europe","ptxP1/fim3-1","This_study"
"1040","FR0278","ERR13848246","1996","France","Europe","ptxP1/fim3-1","This_study"
"1041","FR0279","ERR13848247","1996","France","Europe","ptxP1/fim3-1","This_study"
"1042","FR0282","ERR13848248","1996","France","Europe","ptxP3/fim3-2","This_study"
"1043","FR0287","ERR13848249","1996","France","Europe","ptxP1/fim3-1","This_study"
"1044","FR0290","ERR13848250","1996","France","Europe","ptxP1/fim3-1","This_study"
"1045","FR0299","ERR13848251","1996","France","Europe","ptxP3/fim3-1","This_study"
"1046","FR0316","ERR13848252","1997","France","Europe","ptxP1/fim3-1","This_study"
"1047","FR0334","ERR13848253","1997","France","Europe","ptxP3/fim3-1","This_study"
"1048","FR0347","ERR13848254","1997","France","Europe","ptxP1/fim3-1","This_study"
"1049","FR0349","ERR13848255","1997","France","Europe","ptxP1/fim3-1","This_study"
"1050","FR0364","ERR13848256","1997","France","Europe","ptxP1/fim3-1","This_study"
"1051","FR0370","ERR13848257","1997","France","Europe","ptxP1/fim3-1","This_study"
"1052","FR0372","ERR13848258","1997","France","Europe","ptxP1/fim3-1","This_study"
"1053","FR0373","ERR13848259","1997","France","Europe","ptxP3/fim3-1","This_study"
"1054","FR0375","ERR13848260","1997","France","Europe","ptxP3/fim3-1","This_study"
"1055","FR0377","ERR13848261","1997","France","Europe","ptxP1/fim3-1","This_study"
"1056","FR0380","ERR13848262","1997","France","Europe","ptxP1/fim3-1","This_study"
"1057","FR0383","ERR13848263","1997","France","Europe","ptxP1/fim3-1","This_study"
"1058","FR0386","ERR13848264","1997","France","Europe","ptxP1/fim3-1","This_study"
"1059","FR0387","ERR13848265","1997","France","Europe","ptxP1/fim3-1","This_study"
"1060","FR0390","ERR13848266","1997","France","Europe","ptxP1/fim3-1","This_study"
"1061","FR0391","ERR13848267","1997","France","Europe","ptxP1/fim3-1","This_study"
"1062","FR0392","ERR13848268","1997","France","Europe","ptxP1/fim3-1","This_study"
"1063","FR0393","ERR13848269","1997","France","Europe","ptxP3/fim3-2","This_study"
"1064","FR0395","ERR13848270","1997","France","Europe","ptxP1/fim3-1","This_study"
"1065","FR0432","ERR5101988","1997","France","Europe","ptxP1/fim3-1","Bouchez et al., 2021"
"1066","FR0435","ERR13848271","1997","France","Europe","ptxP3/fim3-1","This_study"
"1067","FR0436","ERR13848272","1997","France","Europe","ptxP1/fim3-1","This_study"
"1068","FR0437","ERR13848273","1997","France","Europe","ptxP1/fim3-1","This_study"
"1069","FR0450","ERR13848274","1997","France","Europe","ptxP1/fim3-1","This_study"
"1070","FR0452","ERR13848275","1997","France","Europe","ptxP3/fim3-1","This_study"
"1071","FR0458","ERR13848276","1997","France","Europe","ptxP1/fim3-1","This_study"
"1072","FR0459","ERR13848219","1997","France","Europe","ptxP3/fim3-2","This_study"
"1073","FR0460","ERR13848220","1997","France","Europe","ptxP1/fim3-1","This_study"
"1074","FR0462","ERR13848221","1997","France","Europe","ptxP1/fim3-1","This_study"
"1075","FR0463","ERR13848222","1997","France","Europe","ptxP1/fim3-1","This_study"
"1076","FR0464","ERR13848223","1997","France","Europe","ptxP3/fim3-2","This_study"
"1077","FR0484","ERR13848224","1997","France","Europe","ptxP1/fim3-1","This_study"
"1078","FR0512","ERR13848225","1997","France","Europe","ptxP3/fim3-1","This_study"
"1079","FR0528","ERR13848226","1997","France","Europe","ptxP3/fim3-2","This_study"
"1080","FR0533","ERR13848227","1997","France","Europe","ptxP1/fim3-1","This_study"
"1081","FR0620","ERR13848228","1998","France","Europe","ptxP3/fim3-2","This_study"
"1082","FR0621","ERR13848277","1998","France","Europe","ptxP3/fim3-1","This_study"
"1083","FR0622","ERR13848278","1998","France","Europe","ptxP3/fim3-1","This_study"
"1084","FR0623","ERR13848279","1998","France","Europe","ptxP3/fim3-2","This_study"
"1085","FR0665","ERR13848280","1998","France","Europe","ptxP3/fim3-2","This_study"
"1086","FR0668","ERR13848281","1998","France","Europe","ptxP3/fim3-2","This_study"
"1087","FR0670","ERR13848282","1998","France","Europe","ptxP3/fim3-2","This_study"
"1088","FR0671","ERR13848283","1999","France","Europe","ptxP3/fim3-1","This_study"
"1089","FR0672","ERR13848284","1999","France","Europe","ptxP1/fim3-1","This_study"
"1090","FR0675","ERR13848285","1999","France","Europe","ptxP3/fim3-2","This_study"
"1091","FR0901","ERR13848286","2000","France","Europe","ptxP3/fim3-2","This_study"
"1092","FR0902","ERR13848287","2000","France","Europe","ptxP1/fim3-1","This_study"
"1093","FR0907","ERR13848288","2000","France","Europe","ptxP3/fim3-2","This_study"
"1094","FR0908","ERR13848289","2000","France","Europe","ptxP3/fim3-1","This_study"
"1095","FR0922","ERR13848290","2000","France","Europe","ptxP3/fim3-2","This_study"
"1096","FR0924","ERR13848291","2000","France","Europe","ptxP3/fim3-1","This_study"
"1097","FR0999","ERR13848292","2000","France","Europe","ptxP3/fim3-2","This_study"
"1098","FR1000","ERR13848293","2000","France","Europe","ptxP3/fim3-2","This_study"
"1099","FR1001","ERR13848294","2000","France","Europe","ptxP3/fim3-2","This_study"
"1100","FR1002","ERR13848295","2000","France","Europe","ptxP3/fim3-2","This_study"
"1101","FR1003","ERR13848296","2000","France","Europe","ptxP3/fim3-2","This_study"
"1102","FR1004","ERR13848297","2000","France","Europe","ptxP3/fim3-2","This_study"
"1103","FR1005","ERR13848298","2000","France","Europe","ptxP3/fim3-2","This_study"
"1104","FR1006","ERR13848299","2000","France","Europe","ptxP3/fim3-2","This_study"
"1105","FR1008","ERR13848300","2000","France","Europe","ptxP3/fim3-2","This_study"
"1106","FR1010","ERR13848301","2001","France","Europe","ptxP3/fim3-2","This_study"
"1107","FR1011","ERR13848302","2001","France","Europe","ptxP3/fim3-1","This_study"
"1108","FR1012","ERR13848303","2001","France","Europe","ptxP3/fim3-2","This_study"
"1109","FR1013","ERR13848304","2001","France","Europe","ptxP3/fim3-2","This_study"
"1110","FR1014","ERR13848305","2001","France","Europe","ptxP3/fim3-2","This_study"
"1111","FR1016","ERR13848306","2000","France","Europe","ptxP3/fim3-2","This_study"
"1112","FR1018","ERR13848307","1997","France","Europe","ptxP1/fim3-1","This_study"
"1113","FR1019","ERR13848308","2000","France","Europe","ptxP3/fim3-2","This_study"
"1114","FR1021","ERR13848309","1998","France","Europe","ptxP1/fim3-1","This_study"
"1115","FR1022","ERR13848310","1996","France","Europe","ptxP1/fim3-1","This_study"
"1116","FR1023","ERR13848311","1996","France","Europe","ptxP1/fim3-1","This_study"
"1117","FR1024","ERR13848312","2001","France","Europe","ptxP3/fim3-2","This_study"
"1118","FR1026","ERR13848313","2001","France","Europe","ptxP3/fim3-2","This_study"
"1119","FR1028","ERR13848314","2001","France","Europe","ptxP3/fim3-2","This_study"
"1120","FR1029","ERR13848315","2001","France","Europe","ptxP3/fim3-2","This_study"
"1121","FR3105","ERR13848316","2004","France","Europe","ptxP3/fim3-1","This_study"
"1122","FR3119","ERR13848317","2004","France","Europe","ptxP3/fim3-2","This_study"
"1123","FR3124","ERR13848318","2004","France","Europe","ptxP3/fim3-1","This_study"
"1124","FR3126","ERR13848319","2004","France","Europe","ptxP3/fim3-1","This_study"
"1125","FR3133","ERR13848320","2004","France","Europe","ptxP3/fim3-2","This_study"
"1126","FR3134","ERR13848321","2004","France","Europe","ptxP3/fim3-2","This_study"
"1127","FR3140","ERR13848322","2004","France","Europe","ptxP3/fim3-2","This_study"
"1128","FR3143","ERR13848323","2004","France","Europe","ptxP3/fim3-2","This_study"
"1129","FR3144","ERR13848324","2004","France","Europe","ptxP3/fim3-2","This_study"
"1130","FR3146","ERR13848325","2004","France","Europe","ptxP3/fim3-2","This_study"
"1131","FR3147","ERR13848326","2004","France","Europe","ptxP3/fim3-2","This_study"
"1132","FR3150","ERR13848327","2004","France","Europe","ptxP3/fim3-2","This_study"
"1133","FR3153","ERR13848328","2004","France","Europe","ptxP3/fim3-2","This_study"
"1134","FR3156","ERR13848329","2004","France","Europe","ptxP3/fim3-2","This_study"
"1135","FR3159","ERR13848330","2004","France","Europe","ptxP3/fim3-2","This_study"
"1136","FR3160","ERR13848331","2004","France","Europe","ptxP3/fim3-2","This_study"
"1137","FR3161","ERR13848332","2004","France","Europe","ptxP3/fim3-2","This_study"
"1138","FR3163","ERR13848333","2004","France","Europe","ptxP3/fim3-1","This_study"
"1139","FR3165","ERR13848334","2004","France","Europe","ptxP3/fim3-2","This_study"
"1140","FR3166","ERR13848335","2004","France","Europe","ptxP3/fim3-2","This_study"
"1141","FR3172","ERR13848336","2004","France","Europe","ptxP3/fim3-2","This_study"
"1142","FR3176","ERR13848337","2004","France","Europe","ptxP3/fim3-1","This_study"
"1143","FR3282","ERR13848338","2005","France","Europe","ptxP3/fim3-2","This_study"
"1144","FR3320","ERR13848339","2005","France","Europe","ptxP3/fim3-2","This_study"
"1145","FR3335","ERR13848340","2005","France","Europe","ptxP3/fim3-1","This_study"
"1146","FR3425","ERR13848341","2005","France","Europe","ptxP3/fim3-2","This_study"
"1147","FR3426","ERR13848342","2005","France","Europe","ptxP3/fim3-1","This_study"
"1148","FR3428","ERR13848343","2005","France","Europe","ptxP3/fim3-1","This_study"
"1149","FR3429","ERR13848344","2005","France","Europe","ptxP3/fim3-1","This_study"
"1150","FR3430","ERR13848345","2005","France","Europe","ptxP3/fim3-2","This_study"
"1151","FR3431","ERR13848346","2005","France","Europe","ptxP3/fim3-2","This_study"
"1152","FR3432","ERR13848347","2005","France","Europe","ptxP3/fim3-2","This_study"
"1153","FR3434","ERR13848348","2005","France","Europe","ptxP3/fim3-2","This_study"
"1154","FR3435","ERR13848349","2005","France","Europe","ptxP3/fim3-2","This_study"
"1155","FR3469","ERR5101985","2005","France","Europe","ptxP3/fim3-2","Bouchez et al., 2021"
"1156","FR3524","ERR13848350","2006","France","Europe","ptxP3/fim3-1","This_study"
"1157","FR3535","ERR13848351","2006","France","Europe","ptxP3/fim3-2","This_study"
"1158","FR3538","ERR13848352","2006","France","Europe","ptxP3/fim3-2","This_study"
"1159","FR3713","ERR13848353","2007","France","Europe","ptxP3/fim3-1","This_study"
"1160","FR3732","ERR13848354","2007","France","Europe","ptxP3/fim3-2","This_study"
"1161","FR3764","ERR13848355","2007","France","Europe","ptxP3/fim3-2","This_study"
"1162","FR3765","ERR13848356","2007","France","Europe","ptxP3/fim3-2","This_study"
"1163","FR3766","ERR13848357","2007","France","Europe","ptxP3/fim3-2","This_study"
"1164","FR3767","ERR13848358","2007","France","Europe","ptxP3/fim3-2","This_study"
"1165","FR3769","ERR13848359","2007","France","Europe","ptxP3/fim3-1","This_study"
"1166","FR3770","ERR13848360","2007","France","Europe","ptxP3/fim3-1","This_study"
"1167","FR3771","ERR13848361","2007","France","Europe","ptxP3/fim3-1","This_study"
"1168","FR3773","ERR13848362","2007","France","Europe","ptxP3/fim3-2","This_study"
"1169","FR3866","ERR13848363","2008","France","Europe","ptxP3/fim3-1","This_study"
"1170","FR3918","ERR13848364","2008","France","Europe","ptxP3/fim3-2","This_study"
"1171","FR3920","ERR13848365","2008","France","Europe","ptxP3/fim3-2","This_study"
"1172","FR3921","ERR13848366","2008","France","Europe","ptxP3/fim3-1","This_study"
"1173","FR3924","ERR13848367","2008","France","Europe","ptxP3/fim3-2","This_study"
"1174","FR3933","ERR6044289","2008","France","Europe","ptxP3/fim3-2","This_study"
"1175","FR3934","ERR6044290","2008","France","Europe","ptxP3/fim3-2","This_study"
"1176","FR3942","ERR13848368","2008","France","Europe","ptxP3/fim3-2","This_study"
"1177","FR3978","ERR13848369","2008","France","Europe","ptxP3/fim3-1","This_study"
"1178","FR3979","ERR13848370","2008","France","Europe","ptxP3/fim3-1","This_study"
"1179","FR4036","ERR13856775","2009","France","Europe","ptxP3/fim3-2","This study"
"1180","FR4062","ERR13848371","2009","France","Europe","ptxP3/fim3-2","This_study"
"1181","FR4104","ERR13856776","2009","France","Europe","ptxP3/fim3-2","This study"
"1182","FR4110","ERR13848372","2009","France","Europe","ptxP3/fim3-2","This_study"
"1183","FR4111","ERR13848373","2009","France","Europe","ptxP3/fim3-2","This_study"
"1184","FR4113","ERR13848374","2009","France","Europe","ptxP3/fim3-2","This_study"
"1185","FR4119","ERR13848375","2009","France","Europe","ptxP3/fim3-2","This_study"
"1186","FR4193","ERR13848376","2009","France","Europe","ptxP3/fim3-2","This_study"
"1187","FR4577","ERR13848377","2009","France","Europe","ptxP3/fim3-1","This_study"
"1188","FR4595","ERR13848378","2009","France","Europe","ptxP3/fim3-1","This_study"
"1189","FR4627","ERR13848379","2009","France","Europe","ptxP3/fim3-2","This_study"
"1190","FR6756","ERR13848380","2019","France","Europe","ptxP3/fim3-1","This_study"
"1191","FR6760","ERR13848381","2019","France","Europe","ptxP3/fim3-1","This_study"
"1192","FR6776","ERR13848382","2019","France","Europe","ptxP3/fim3-1","This_study"
"1193","FR6777","ERR13848383","2019","France","Europe","ptxP3/fim3-2","This_study"
"1194","FR6779","ERR13848384","2019","France","Europe","ptxP3/fim3-2","This_study"
"1195","FR6780","ERR13848385","2019","France","Europe","ptxP3/fim3-2","This_study"
"1196","FR6781","ERR13848386","2019","France","Europe","ptxP3/fim3-1","This_study"
"1197","FR6783","ERR13848387","2019","France","Europe","ptxP3/fim3-2","This_study"
"1198","FR6784","ERR13848388","2019","France","Europe","ptxP3/fim3-1","This_study"
"1199","FR6785","ERR13848389","2019","France","Europe","ptxP3/fim3-1","This_study"
"1200","FR6787","ERR13848390","2019","France","Europe","ptxP3/fim3-1","This_study"
"1201","FR6790","ERR13848391","2019","France","Europe","ptxP3/fim3-2","This_study"
"1202","FR6791","ERR13848392","2019","France","Europe","ptxP3/fim3-2","This_study"
"1203","FR6792","ERR13848393","2019","France","Europe","ptxP3/fim3-2","This_study"
"1204","FR6795","ERR13848394","2019","France","Europe","ptxP3/fim3-1","This_study"
"1205","FR6796","ERR13848395","2019","France","Europe","ptxP3/fim3-1","This_study"
"1206","FR6797","ERR13848396","2019","France","Europe","ptxP3/fim3-1","This_study"
"1207","FR6799","ERR13848397","2019","France","Europe","ptxP3/fim3-2","This_study"
"1208","FR6800","ERR13848398","2019","France","Europe","ptxP3/fim3-1","This_study"
"1209","FR6801","ERR13848399","2019","France","Europe","ptxP3/fim3-2","This_study"
"1210","FR6802","ERR13848400","2019","France","Europe","ptxP3/fim3-2","This_study"
"1211","FR6804","ERR13848401","2019","France","Europe","ptxP3/fim3-1","This_study"
"1212","FR6807","ERR8052266","2019","France","Europe","ptxP3/fim3-2","This_study"
"1213","FR6812","ERR8052267","2019","France","Europe","ptxP3/fim3-2","This_study"
"1214","FR6813","ERR13848402","2019","France","Europe","ptxP3/fim3-2","This_study"
"1215","FR6817","ERR13848403","2019","France","Europe","ptxP3/fim3-1","This_study"
"1216","FR6821","ERR13848404","2019","France","Europe","ptxP3/fim3-2","This_study"
"1217","FR6822","ERR13848405","2019","France","Europe","ptxP3/fim3-1","This_study"
"1218","FR6835","ERR13848406","2019","France","Europe","ptxP3/fim3-1","This_study"
"1219","FR6836","ERR13848407","2019","France","Europe","ptxP3/fim3-1","This_study"
"1220","FR6841","ERR13848408","2019","France","Europe","ptxP3/fim3-1","This_study"
"1221","FR6842","ERR13848409","2019","France","Europe","ptxP3/fim3-1","This_study"
"1222","FR6843","ERR13848410","2019","France","Europe","ptxP3/fim3-1","This_study"
"1223","FR6844","ERR13848411","2019","France","Europe","ptxP3/fim3-2","This_study"
"1224","FR6845","ERR13848412","2019","France","Europe","ptxP3/fim3-1","This_study"
"1225","FR6846","ERR13848413","2019","France","Europe","ptxP3/fim3-1","This_study"
"1226","FR6851","ERR13848414","2019","France","Europe","ptxP3/fim3-1","This_study"
"1227","FR6853","ERR13848415","2019","France","Europe","ptxP3/fim3-2","This_study"
"1228","FR6854","ERR13848416","2019","France","Europe","ptxP3/fim3-2","This_study"
"1229","FR6856","ERR13848417","2019","France","Europe","ptxP3/fim3-2","This_study"
"1230","FR6857","ERR13848418","2019","France","Europe","ptxP3/fim3-2","This_study"
"1231","FR6863","ERR13848419","2019","France","Europe","ptxP3/fim3-1","This_study"
"1232","FR6891","ERR13848420","2019","France","Europe","ptxP3/fim3-2","This_study"
"1233","FR6895","ERR13848421","2019","France","Europe","ptxP3/fim3-1","This_study"
"1234","FR6899","ERR13848422","2019","France","Europe","ptxP3/fim3-1","This_study"
"1235","FR6901","ERR13848423","2020","France","Europe","ptxP3/fim3-2","This_study"
"1236","FR6902","ERR13848424","2020","France","Europe","ptxP3/fim3-2","This_study"
"1237","FR6912","ERR13848425","2020","France","Europe","ptxP3/fim3-2","This_study"
"1238","FR6913","ERR13848426","2020","France","Europe","ptxP3/fim3-1","This_study"
"1239","FR6915","ERR13848427","2020","France","Europe","ptxP3/fim3-2","This_study"
"1240","FR6916","ERR13848428","2020","France","Europe","ptxP3/fim3-2","This_study"
"1241","FR6917","ERR13848429","2020","France","Europe","ptxP3/fim3-2","This_study"
"1242","FR6920","ERR13848430","2020","France","Europe","ptxP3/fim3-1","This_study"
"1243","FR6922","ERR13848431","2020","France","Europe","ptxP3/fim3-1","This_study"
"1244","FR6925","ERR13848432","2020","France","Europe","ptxP3/fim3-2","This_study"
"1245","FR6930","ERR13848433","2020","France","Europe","ptxP3/fim3-2","This_study"
"1246","FR7016","ERR13848434","2022","France","Europe","ptxP3/fim3-1","This_study"
"1247","FR7039","ERR13848435","2022","France","Europe","ptxP3/fim3-1","This_study"
"1248","Tohama","NC_002929.2","1954",NA,NA,"ptxP1/fim3-1","NCBI"
